"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC.phyB.vs.wt.sen"	"logFC.phyB.vs.wt.rec"	"F"	"PValue"	"fdr.gen"
"BraA06003844"	"AT1G70580"	"AOAT2"	"alanine-2-oxoglutarate aminotransferase 2"	"-"	"-"	-0.0804040069059495	-0.390803435604458	0.13485457396065	0.874425421069003	0.981327991360959
"BraA09004365"	"AT1G22200"	"AT1G22200"	"Endoplasmic reticulum vesicle transporter protein"	"-"	"-"	0.087702198501127	-0.142430013583164	0.134666141744852	0.874583431064152	0.98145507281444
"BraA02001481"	"AT5G54870"	"AT5G54870"	"inositol-1,4,5-trisphosphate 5-phosphatase"	"-"	"-"	0.0821389991840593	0.0969182238896755	0.134575581986064	0.874661864781274	0.981492845552614
"BraA06002143"	"AT1G19770"	"PUP14"	"purine permease 14"	"-"	"-"	0.515864883199207	-0.356610200496833	0.134441296835442	0.874783320370037	0.981542498849441
"BraA01000321"	"AT4G35450"	"AKR2"	"ankyrin repeat-containing protein 2"	"-"	"-"	0.0636159813073645	-0.106127714924393	0.134323793977459	0.87487997779682	0.981542498849441
"BraA09000888"	"AT5G64600"	"AT5G64600"	"O-fucosyltransferase family protein"	"-"	"-"	0.0554682745746136	-0.0988435495873098	0.134308661088553	0.87489308862044	0.981542498849441
"BraA09004732"	"AT3G53440"	"AT3G53440"	"Homeodomain-like superfamily protein"	"-"	"-"	0.0237073263588647	0.12393783436057	0.134284769110098	0.874913788568263	0.981542498849441
"BraA08000315"	"AT1G49890"	"QWRF2"	"QWRF motif protein (DUF566)"	"-"	"-"	-0.196544059485702	0.0159506155302946	0.134093897902259	0.875079177757019	0.981542498849441
"BraA08003429"	"AT1G14650"	"AT1G14650"	"SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein"	"-"	"-"	0.0902462617574058	0.0190943011926325	0.134016105349877	0.875146594336225	0.981542498849441
"BraA09006814"	"AT1G05350"	"AT1G05350"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	0.0415273101540776	-0.244591961683639	0.133997767020006	0.875164611601831	0.981542498849441
"BraA10001830"	"AT5G19450"	"CDPK19"	"calcium-dependent protein kinase 19"	"-"	"-"	0.00688082199887158	0.0781080035117647	0.133993823526753	0.875165905235861	0.981542498849441
"BraA05001777"	"AT1G53290"	"AT1G53290"	"Galactosyltransferase family protein"	"-"	"-"	-0.0979166324130337	0.143541541719333	0.133948217552011	0.875205431811633	0.981542498849441
"BraA10002170"	"AT5G15330"	"SPX4"	"SPX domain-containing protein 4"	"-"	"-"	-0.112279537519905	0.0931327175967277	0.133947488214347	0.875206063942189	0.981542498849441
"BraA05001597"	"AT2G29640"	"JOSL"	"JOSEPHIN-like protein"	"-"	"-"	0.138755648071372	-0.152689679456192	0.133924640071971	0.875225867101432	0.981542498849441
"BraA08003594"	"AT1G11400"	"PYM"	"partner of Y14-MAGO"	"-"	"-"	0.182086017425844	-0.102561487145735	0.133808303556892	0.875326706849606	0.981542498849441
"BraA06002537"	"AT5G62000"	"ARF2"	"auxin response factor 2"	"YES"	"YES"	-0.200915535955118	0.076029413491177	0.13366984211051	0.87544791157659	0.981542498849441
"BraA10002629"	"AT5G05830"	"AT5G05830"	"RING/FYVE/PHD zinc finger superfamily protein"	"-"	"-"	-0.272000243474104	0.0604707120975658	0.13363813657978	0.875474228954878	0.981542498849441
"BraA06000331"	"AT5G43990"	"SUVR2"	"SET-domain containing protein lysine methyltransferase family protein"	"-"	"-"	0.0362930030755942	0.153883940029184	0.133622311244438	0.875489588044894	0.981542498849441
"BraA04000608"	"AT3G53920"	"SIGC"	"RNApolymerase sigma-subunit C"	"-"	"-"	-0.0732053863450748	-0.0392482552603675	0.133617119376072	0.875492451157415	0.981542498849441
"BraA03000181"	"AT5G04760"	"AT5G04760"	"Duplicated homeodomain-like superfamily protein"	"YES"	"-"	0.323366202047137	-0.28977333869728	0.133613377021727	0.875500774819891	0.981542498849441
"BraA07003042"	"AT1G66130"	"AT1G66130"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-0.0160405043795907	-0.186058729066319	0.133588221379095	0.875522583953932	0.981542498849441
"BraA02003043"	"AT4G12420"	"SKU5"	"Cupredoxin superfamily protein"	"-"	"-"	0.179600532610437	0.0601819426930833	0.13354868222626	0.875556864308287	0.981542498849441
"BraA04000773"	"AT3G51950"	"AT3G51950"	"Zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein"	"-"	"-"	0.096744250074883	-0.195183228228495	0.133389614550002	0.875692534480843	0.981644390097394
"BraA09003548"	"AT1G55850"	"CSLE1"	"cellulose synthase like E1"	"-"	"-"	-0.119811191515818	-0.0472106719864324	0.133163849717959	0.875885541197039	0.981736566479989
"BraA08001503"	"AT4G21620"	"AT4G21620"	"glycine-rich protein"	"-"	"-"	0.00521251367290249	0.167598215053753	0.133042225328393	0.875991050008553	0.981736566479989
"BraA02001513"	"AT1G20960"	"emb1507"	"U5 small nuclear ribonucleoprotein helicase"	"-"	"-"	-0.068715747487499	-0.0365831069479184	0.132959968480562	0.876062415320957	0.981736566479989
"BraA04000485"	"AT3G55370"	"OBP3"	"OBF-binding protein 3"	"YES"	"YES"	0.172362852027109	-0.0605089535836868	0.13294712766249	0.876073556463935	0.981736566479989
"BraA03001444"	"AT5G54680"	"ILR3"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	0.147529686946537	-0.0863833778364762	0.132927558729209	0.876090535447453	0.981736566479989
"BraA07000098"	"AT2G19740"	"AT2G19740"	"Ribosomal protein L31e family protein"	"-"	"-"	0.143952962407596	0.00843152527124062	0.13291407463134	0.876102235129467	0.981736566479989
"BraA03002781"	"AT5G50320"	"ELO3"	"radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein"	"-"	"YES"	0.104427989187394	-0.0500323885451791	0.132848906476858	0.876158781630354	0.981736566479989
"BraA03000201"	"AT5G05000"	"TOC34"	"translocon at the outer envelope membrane of chloroplasts 34"	"-"	"-"	-0.226154278360787	0.238140198510279	0.132830042777828	0.876175511475485	0.981736566479989
"BraA08001588"	"AT4G12560"	"CPR1"	"F-box and associated interaction domains-containing protein"	"-"	"-"	0.0983574714831228	-0.0295218235327004	0.132826956120227	0.876177828867958	0.981736566479989
"BraA01001609"	"AT4G24390"	"AFB4"	"RNI-like superfamily protein"	"-"	"-"	0.00348984252816371	-0.124141890406441	0.132627295882716	0.876351102766418	0.981845241437765
"BraA09001800"	"AT1G60590"	"AT1G60590"	"Pectin lyase-like superfamily protein"	"-"	"-"	-0.231616080347588	0.148621671554423	0.132598025113043	0.876381515887438	0.981845241437765
"BraA02003170"	"AT5G46840"	"AT5G46840"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	-0.162989661137843	0.127430343926461	0.132560373319271	0.876409189325886	0.981845241437765
"BraA04000624"	"AT2G43350"	"GPX3"	"glutathione peroxidase 3"	"-"	"-"	0.163909213524524	0.0118726157635224	0.132355021335574	0.876587453809631	0.981902007160351
"BraA02003474"	"AT2G14660"	"AT2G14660"	"thymocyte nuclear-like protein"	"-"	"-"	-0.0767199506640902	0.207826697445203	0.132352892792932	0.876593940774674	0.981902007160351
"BraA03003274"	"AT3G02140"	"TMAC2"	"AFP2 (ABI five-binding protein 2) family protein"	"-"	"-"	-0.408761082235078	0.304847165929501	0.132352955799188	0.876594237495008	0.981902007160351
"BraA05002654"	"AT3G21200"	"PGR7"	"proton gradient regulation 7"	"-"	"-"	0.0184079744731698	-0.121294513094305	0.132160302816733	0.87675652340462	0.981922212013015
"BraA03004775"	"AT3G49870"	"ARLA1C"	"ADP-ribosylation factor-like A1C"	"-"	"-"	-0.0483220316352708	-0.064406796625923	0.132140803367236	0.876773456253965	0.981922212013015
"BraA09003862"	"AT1G28580"	"AT1G28580"	"GDSL-like Lipase/Acylhydrolase superfamily protein"	"-"	"-"	0.0314719200504747	-0.266108659159	0.13208657176186	0.876820551510949	0.981922212013015
"BraA09005131"	"AT3G57800"	"AT3G57800"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	0.0926062143185254	0.0838612918323039	0.13207689983949	0.876828950988252	0.981922212013015
"BraA09001131"	"AT2G16800"	"AT2G16800"	"high-affinity nickel-transport family protein"	"-"	"-"	0.0643638148605685	-0.148343425843532	0.13199824965803	0.876897257101218	0.981922212013015
"BraA02002028"	"AT1G68670"	"AT1G68670"	"myb-like transcription factor family protein"	"YES"	"-"	0.31172157685636	0.0354528447172256	0.131972309233151	0.876924750896876	0.981922212013015
"BraA05004268"	"AT3G07320"	"AT3G07320"	"O-Glycosyl hydrolases family 17 protein"	"-"	"-"	0.253857175303019	0.0105144579767229	0.131870323207788	0.877013327550552	0.981922212013015
"BraA03005307"	"AT4G21740"	"AT4G21740"	"transmembrane protein"	"-"	"-"	-0.390681494364821	0.130414638268875	0.131868026647629	0.877015322263972	0.981922212013015
"BraA03002118"	"AT2G38400"	"AGT3"	"alanine:glyoxylate aminotransferase 3"	"-"	"YES"	0.031861026382664	-0.246558411777468	0.131867915845605	0.877015418502934	0.981922212013015
"BraA02002715"	"AT1G79050"	"RECA1"	"recA DNA recombination family protein"	"-"	"-"	-0.00199807031079193	0.100687683086375	0.131763992947612	0.87710073821303	0.981967583369143
"BraA03005682"	"AT4G26640"	"WRKY20"	"WRKY family transcription factor family protein"	"YES"	"-"	0.112955993201739	-0.189796302562274	0.131640837975743	0.877207733956296	0.982003977270903
"BraA02004127"	"AT4G11900"	"AT4G11900"	"S-locus lectin protein kinase family protein"	"-"	"-"	0.19390520774992	0.046105701800806	0.131518882875343	0.877313880826359	0.982003977270903
"BraA07003412"	"AT1G70810"	"AT1G70810"	"Calcium-dependent lipid-binding (CaLB domain) family protein"	"-"	"-"	-0.124763771589085	0.299981189533596	0.131507697753885	0.877328351939951	0.982003977270903
"BraA09006325"	"AT1G13880"	"AT1G13880"	"ELM2 domain-containing protein"	"-"	"-"	0.055949270166973	-0.168041243362049	0.131417788173547	0.877401552933861	0.982003977270903
"BraA08001085"	"AT1G31340"	"RUB1"	"related to ubiquitin 1"	"-"	"-"	-0.177928676601035	0.0111906935911538	0.131408058574574	0.877410008508377	0.982003977270903
"BraA02001099"	"AT5G60800"	"AT5G60800"	"Heavy metal transport/detoxification superfamily protein"	"-"	"-"	-0.185919044970325	0.257485414454365	0.131218985349853	0.877579252565863	0.982003977270903
"BraA07001735"	"AT5G66530"	"AT5G66530"	"Galactose mutarotase-like superfamily protein"	"-"	"-"	-0.170738926024272	0.11796007932707	0.131037115638981	0.877732444230158	0.982003977270903
"BraA06001872"	"AT1G16970"	"KU70"	"ATP-dependent DNA helicase 2 subunit Ku70-like protein"	"-"	"YES"	-0.0150027868892506	-0.0958666042191547	0.130981527966203	0.877780773805839	0.982003977270903
"BraA10002218"	"AT5G14600"	"AT5G14600"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-0.12753673547811	0.26949429947982	0.13079988875209	0.877938716251853	0.982003977270903
"BraA05004581"	"AT3G03270"	"AT3G03270"	"Adenine nucleotide alpha hydrolases-like superfamily protein"	"-"	"-"	-0.191466271540655	0.0806028535225337	0.130781275330318	0.877958101861287	0.982003977270903
"BraA09002133"	"AT1G03930"	"ADK1"	"dual specificity kinase 1"	"-"	"-"	0.0505151518082983	-0.107724244497624	0.130773096431265	0.877962015810184	0.982003977270903
"BraA07003825"	"AT1G76060"	"EMB1793"	"LYR family of Fe/S cluster biogenesis protein"	"-"	"-"	-0.0410168794451892	-0.0734941704821927	0.130739801067805	0.877990971571151	0.982003977270903
"BraA02003968"	"AT5G05190"	"AT5G05190"	"hypothetical protein (DUF3133)"	"-"	"-"	0.172604625954626	0.1077302427853	0.130708967645794	0.878017787185533	0.982003977270903
"BraA01001933"	"AT4G27610"	"AT4G27610"	"intracellular protein transporter"	"-"	"-"	-0.101666156822612	0.101682111499401	0.130431708001469	0.878258957473112	0.982003977270903
"BraA03004809"	"AT3G50750"	"BEH1"	"BES1/BZR1 homolog 1"	"YES"	"YES"	-0.199318409310315	0.128940845090886	0.1304029903443	0.878287370111203	0.982003977270903
"BraA04003309"	"AT2G46780"	"AT2G46780"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	0.373643040840793	-0.629793201375919	0.13035872639708	0.87832730295174	0.982003977270903
"BraA09001115"	"AT2G16430"	"PAP10"	"purple acid phosphatase 10"	"-"	"-"	0.264697178158502	-0.153985738913602	0.130315430008458	0.878364970033505	0.982003977270903
"BraA07002020"	"AT3G56240"	"CCH"	"copper chaperone"	"-"	"-"	-0.250823077547959	-0.209852849725464	0.130301167524828	0.878377378518319	0.982003977270903
"BraA06003637"	"AT5G24610"	"AT5G24610"	"cyclic AMP-responsive element-binding protein"	"-"	"-"	0.241795808877809	-0.387124784582633	0.130210408157042	0.878451502951888	0.982003977270903
"BraA01001650"	"AT4G24805"	"AT4G24805"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-0.118732082989281	0.0108989404026265	0.130179541302631	0.878478362753162	0.982003977270903
"BraA04002864"	"AT2G39940"	"COI1"	"RNI-like superfamily protein"	"-"	"YES"	0.245122109303992	-0.178134280783075	0.130082534895478	0.878562781783235	0.982003977270903
"BraA10001724"	"AT5G20840"	"AT5G20840"	"Phosphoinositide phosphatase family protein"	"-"	"-"	0.0683693562766167	0.00758076711468257	0.130064916905014	0.878578114628994	0.982003977270903
"BraA08003262"	"AT1G18900"	"AT1G18900"	"Pentatricopeptide repeat (PPR) superfamily protein"	"-"	"-"	0.170935257371008	-0.0671641923253442	0.130003650958766	0.878631436299946	0.982003977270903
"BraA06004449"	"AT2G02860"	"SUT2"	"sucrose transporter 2"	"-"	"-"	0.152519980908551	-0.117410670145486	0.129939428235865	0.878687335074357	0.982003977270903
"BraA05003096"	"AT3G19460"	"AT3G19460"	"Reticulon family protein"	"-"	"-"	-0.112189867872679	0.157508791558437	0.129929557755236	0.878695926573963	0.982003977270903
"BraA04002462"	"AT2G33610"	"SWI3B"	"switch subunit 3"	"-"	"-"	0.0688192000210174	-0.100929343507414	0.129927830458028	0.878697430063542	0.982003977270903
"BraA08002164"	"AT4G27310"	"BBX28"	"B-box type zinc finger family protein"	"-"	"-"	-0.384569411357083	0.0441452428368629	0.129906631037341	0.878720703323654	0.982003977270903
"BraA01001080"	"AT4G18580"	"AT4G18580"	"hypothetical protein"	"-"	"-"	-0.226148475993535	0.161418029371415	0.129776346656002	0.878829296695559	0.982003977270903
"BraA02000521"	"AT5G13410"	"AT5G13410"	"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"	"-"	"-"	0.0267559513685708	-0.105102762604789	0.129765688714347	0.878838575232105	0.982003977270903
"BraA03003805"	"AT3G12740"	"ALIS1"	"ALA-interacting subunit 1"	"-"	"-"	0.127549714440482	0.0405238787557762	0.129742634013331	0.878859578577041	0.982003977270903
"BraA10000840"	"AT1G40129"	"AT1G40129"	"hypothetical protein"	"-"	"-"	0.234476789155018	-0.162644691904844	0.129677772663023	0.878915116750324	0.982003977270903
"BraA05001294"	"AT2G32980"	"42584"	"HAUS augmin-like complex subunit"	"-"	"-"	0.109504576302285	-0.32674929918254	0.129628230509849	0.87895825231682	0.982003977270903
"BraA09001465"	"AT1G64340"	"AT1G64340"	"Serine/Threonine-kinase"	"-"	"-"	0.265129110224955	-0.161779103938238	0.129612303945232	0.878972119806411	0.982003977270903
"BraA02002229"	"AT1G71800"	"CSTF64"	"cleavage stimulating factor 64"	"-"	"-"	0.000554158370008418	0.132162231687305	0.129546581796913	0.879029347512657	0.982003977270903
"BraA05002945"	"AT1G48450"	"AT1G48450"	"alanine-tRNA ligase, putative (DUF760)"	"-"	"-"	0.0106548789115235	-0.239818194072118	0.129493516539156	0.879080349108123	0.982003977270903
"BraA02003803"	"AT3G28960"	"AT3G28960"	"Transmembrane amino acid transporter family protein"	"-"	"-"	0.781865107677517	-0.62545703588911	0.129389282136043	0.879171117596562	0.982003977270903
"BraA03001211"	"AT5G58900"	"AT5G58900"	"Homeodomain-like transcriptional regulator"	"YES"	"-"	0.125414842031122	0.04121007128676	0.129376375299908	0.879177573783685	0.982003977270903
"BraA03004468"	"AT2G05710"	"ACO3"	"aconitase 3"	"-"	"-"	-0.108872597621233	0.111680786119077	0.129351065471531	0.879199617427329	0.982003977270903
"BraA03005201"	"AT4G19210"	"ABCE2"	"RNAse l inhibitor protein 2"	"-"	"-"	-0.0618730809377754	-0.0556793624631769	0.129290272972729	0.879252567194175	0.982003977270903
"BraA06001585"	"AT1G13980"	"GN"	"sec7 domain-containing protein"	"-"	"YES"	0.0794620840821595	0.0203498850209058	0.129192667097526	0.879337588267251	0.982003977270903
"BraA08001333"	"AT4G17550"	"G3Pp4"	"Major facilitator superfamily protein"	"-"	"-"	-0.0256120529778326	0.192703206721186	0.129175071124045	0.879357686544078	0.982003977270903
"BraA09003291"	"AT3G01970"	"WRKY45"	"WRKY DNA-binding protein 45"	"YES"	"-"	0.124445264006805	0.127493556761898	0.129153954278936	0.879375336761564	0.982003977270903
"BraA08000279"	"AT1G51340"	"AT1G51340"	"MATE efflux family protein"	"-"	"YES"	0.01557545778272	0.26753858670945	0.128978346153772	0.87952906331997	0.982003977270903
"BraA09000226"	"AT4G02725"	"AT4G02725"	"spindle pole body-associated protein"	"-"	"-"	-0.137975153046546	0.0329920279025881	0.12893268228718	0.879564095015475	0.982003977270903
"BraA01001266"	"AT4G21090"	"MFDX2"	"MITOCHONDRIAL FERREDOXIN 2"	"-"	"-"	-0.105624357664387	-0.0323425411773805	0.128848864789155	0.879637132738752	0.982003977270903
"BraA05003564"	"AT3G15500"	"NAC3"	"NAC domain containing protein 3"	"YES"	"-"	0.00527363869861638	0.578806694266584	0.128844417408081	0.879645755741185	0.982003977270903
"BraA01000097"	"AT4G40000"	"AT4G40000"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-0.0772358484879461	-0.32431091238707	0.128828658042569	0.879659488005398	0.982003977270903
"BraA06001430"	"AT1G60780"	"HAP13"	"Clathrin adaptor complexes medium subunit family protein"	"-"	"-"	-0.0240814342432581	-0.061300699131734	0.128819150984984	0.879663026610888	0.982003977270903
"BraA03005966"	"AT4G30530"	"GGP1"	"Class I glutamine amidotransferase-like superfamily protein"	"-"	"-"	-0.275555428553737	0.197387416057785	0.128777699170146	0.879703893697377	0.982003977270903
"BraA07001689"	"AT5G08600"	"AT5G08600"	"U3 ribonucleoprotein (Utp) family protein"	"-"	"-"	0.139870878098772	-0.0106773624980586	0.128683110475734	0.879781588539647	0.982003977270903
"BraA09004812"	"AT3G54320"	"WRI1"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	-0.211011216578333	0.144882290168266	0.128576734478583	0.879874309220618	0.982003977270903
"BraA06000312"	"AT5G44190"	"GLK2"	"GOLDEN2-like 2"	"YES"	"YES"	-0.239861164925246	-0.0157529220702542	0.128560828753083	0.879892902055255	0.982003977270903
"BraA09000723"	"AT5G60900"	"RLK1"	"receptor-like protein kinase 1"	"-"	"-"	0.017775178011426	-0.13389402840464	0.128536295090048	0.879909560220574	0.982003977270903
"BraA01001497"	"AT4G23470"	"AT4G23470"	"PLAC8 family protein"	"-"	"-"	0.0161850992802706	-0.254258135083174	0.128534368841633	0.879915965558883	0.982003977270903
"BraA09000263"	"AT4G03270"	"CYCD6;1"	"Cyclin D6;1"	"-"	"-"	0.1118980356339	-0.407375956954837	0.128505149228127	0.879941435282005	0.982003977270903
"BraA07002202"	"AT3G59650"	"AT3G59650"	"mitochondrial ribosomal protein L51/S25/CI-B8 family protein"	"-"	"-"	-0.191550832627619	0.285622664114091	0.128480656856762	0.87995806252484	0.982003977270903
"BraA06003801"	"AT5G26770"	"AT5G26770"	"myosin heavy chain, cardiac protein"	"-"	"-"	-0.115996296251817	-0.0195912668753517	0.128464359185322	0.879972270467816	0.982003977270903
"BraA01000623"	"AT4G32285"	"AT4G32285"	"ENTH/ANTH/VHS superfamily protein"	"-"	"-"	-0.109543296821442	0.0527491115385489	0.128347888313201	0.880073814317712	0.982003977270903
"BraA03002750"	"AT5G49760"	"AT5G49760"	"Leucine-rich repeat protein kinase family protein"	"-"	"-"	-0.00361137534695365	-0.212155489031757	0.12832114595277	0.880097131125722	0.982003977270903
"BraA06004119"	"AT3G29170"	"AT3G29170"	"transmembrane protein (DUF872)"	"-"	"-"	0.177574461616052	-0.0438111335490935	0.128217814146157	0.880187232913876	0.982003977270903
"BraA04001178"	"AT5G38480"	"GRF3"	"general regulatory factor 3"	"-"	"YES"	-0.0160287125180739	-0.0914502741862433	0.12817271233984	0.880226563243844	0.982003977270903
"BraA10003146"	"AT5G02080"	"AT5G02080"	"phosphopantothenate-cysteine ligase-like protein"	"-"	"-"	-0.0768401298686246	0.106374883513114	0.128109555724258	0.88028164115941	0.982003977270903
"BraA05001674"	"AT4G13510"	"AMT1;1"	"ammonium transporter 1;1"	"-"	"-"	0.0809473621430568	-0.248209984635538	0.128114936860793	0.880281645747229	0.982003977270903
"BraA02001280"	"AT5G58090"	"AT5G58090"	"O-Glycosyl hydrolases family 17 protein"	"-"	"-"	0.188893255534866	-0.000564979700488902	0.127957429847398	0.880419009784156	0.982003977270903
"BraA08000480"	"AT1G47750"	"PEX11A"	"peroxin 11A"	"-"	"-"	0.151914764159581	-0.0119321959556025	0.127901828747737	0.88046282275663	0.982003977270903
"BraA06002866"	"AT3G48670"	"IDN2"	"XH/XS domain-containing protein"	"-"	"-"	-0.0324690248890259	-0.0818153231241945	0.127838716787491	0.880517877580693	0.982003977270903
"BraA08002653"	"AT5G60410"	"SIZ1"	"DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein"	"-"	"YES"	0.0610901814564276	-0.100867652606411	0.127796921201238	0.880554339401323	0.982003977270903
"BraA02002541"	"AT5G49830"	"EXO84B"	"exocyst complex component 84B"	"-"	"-"	0.198989526647293	-0.0529669800237388	0.127773182539034	0.880575049363182	0.982003977270903
"BraA01001532"	"AT4G23740"	"AT4G23740"	"Leucine-rich repeat protein kinase family protein"	"-"	"-"	0.184414225185971	-0.162451865974901	0.127761208204535	0.880588094124864	0.982003977270903
"BraA09006789"	"AT1G06040"	"STO"	"B-box zinc finger family protein"	"YES"	"-"	-0.00183886582751003	0.161342079146278	0.127666729127404	0.880669868765981	0.982003977270903
"BraA01000687"	"AT4G31550"	"WRKY11"	"WRKY DNA-binding protein 11"	"YES"	"YES"	0.187349647549774	0.139342947531123	0.127591731742478	0.880738028905054	0.982003977270903
"BraA07002267"	"AT3G61150"	"HDG1"	"homeodomain GLABROUS 1"	"YES"	"-"	0.164439721119628	-0.021281945399233	0.127556419233295	0.880764181073027	0.982003977270903
"BraA03001439"	"AT5G54730"	"G18F"	"yeast autophagy 18 F-like protein"	"-"	"-"	-0.149349446731087	0.12303078581728	0.127527430103188	0.880789478159311	0.982003977270903
"BraA07004178"	"AT1G80300"	"NTT1"	"nucleotide transporter 1"	"-"	"-"	0.0294693535401807	0.0786026160748015	0.127434368068379	0.88087069312046	0.982003977270903
"BraA02004003"	"AT5G27970"	"AT5G27970"	"ARM repeat superfamily protein"	"-"	"-"	0.106887728627017	-0.0506460231879299	0.127393793015602	0.880906105364041	0.982003977270903
"BraA09000459"	"AT5G48870"	"SAD1"	"Small nuclear ribonucleoprotein family protein"	"-"	"-"	-0.0734740716070246	-0.0924144252952236	0.127391367567702	0.880908222243979	0.982003977270903
"BraA05000479"	"AT3G46735"	"#N/A"	"#N/A"	"-"	"-"	-0.246707817731119	0.0103706789051615	0.127348208413594	0.880946327519436	0.982003977270903
"BraA09000067"	"AT4G01280"	"AT4G01280"	"Homeodomain-like superfamily protein"	"YES"	"-"	0.189099250959614	-0.245447428841579	0.12723141934732	0.881052471164549	0.982003977270903
"BraA03003670"	"AT3G08650"	"AT3G08650"	"ZIP metal ion transporter family"	"-"	"-"	-0.11607146576904	0.0658007571779977	0.127223083295954	0.881055110548322	0.982003977270903
"BraA01001033"	"AT4G18130"	"PHYE"	"phytochrome E"	"-"	"-"	0.0666497517255153	0.0523523558101582	0.127223017270147	0.881055168184646	0.982003977270903
"BraA02000687"	"AT1G32220"	"AT1G32220"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	0.582153995509371	-0.555771097599457	0.127092153712869	0.881174039666702	0.982003977270903
"BraA07003453"	"AT1G71240"	"AT1G71240"	"chromosome-partitioning protein, putative (DUF639)"	"-"	"-"	0.113872009777594	-0.183928102058329	0.127085557709906	0.881175170398622	0.982003977270903
"BraA03002650"	"AT2G27500"	"AT2G27500"	"Glycosyl hydrolase superfamily protein"	"-"	"-"	0.251196656158635	-0.309479002657356	0.126886708320296	0.881353411042116	0.982003977270903
"BraA08003684"	"AT1G09750"	"AT1G09750"	"Eukaryotic aspartyl protease family protein"	"-"	"-"	0.333984763407315	0.178983803432448	0.126872207488501	0.881366072988036	0.982003977270903
"BraA03003148"	"AT4G01450"	"UMAMIT30"	"nodulin MtN21 /EamA-like transporter family protein"	"-"	"-"	-0.38826904236947	0.430597340370657	0.12685510768305	0.881381004576393	0.982003977270903
"BraA02001457"	"AT5G55190"	"RAN3"	"RAN GTPase 3"	"-"	"-"	-0.0590032791238725	0.133584192318201	0.126802861564576	0.881422019301293	0.982003977270903
"BraA07003032"	"AT1G65960"	"GAD2"	"glutamate decarboxylase 2"	"-"	"-"	0.267068784266856	0.0222161208907131	0.12671623255364	0.881502280711187	0.982003977270903
"BraA10000905"	"AT5G53160"	"RCAR3"	"regulatory components of ABA receptor 3"	"-"	"-"	0.168008915104371	-0.0416916006268986	0.126616567078528	0.881584731305712	0.982003977270903
"BraA07003423"	"AT1G70900"	"AT1G70900"	"hypothetical protein"	"-"	"-"	-0.146098457111495	-0.14538793424991	0.126529743319619	0.881660575306914	0.982003977270903
"BraA05001420"	"AT2G31725"	"AT2G31725"	"FAM136A-like protein (DUF842)"	"-"	"-"	-0.108396068743707	0.127056874333863	0.126509361167598	0.881678380940869	0.982003977270903
"BraA06001280"	"AT1G09330"	"AT1G09330"	"golgi apparatus membrane protein-like protein ECHIDNA protein"	"-"	"-"	0.0523509096735671	-0.167103543184359	0.126473777167545	0.881709467674548	0.982003977270903
"BraA05001329"	"AT5G28400"	"AT5G28400"	"embryo defective protein"	"-"	"-"	0.00219148359316386	-0.134754476916672	0.126390984388111	0.881781801281293	0.982003977270903
"BraA01001217"	"AT4G20260"	"PCAP1"	"plasma-membrane associated cation-binding protein 1"	"-"	"-"	0.209502143204912	-0.201929711773213	0.126372783527643	0.881799283634594	0.982003977270903
"BraA08000138"	"AT1G53850"	"PAE1"	"20S proteasome alpha subunit E1"	"-"	"-"	-0.132971105183824	0.132630700591304	0.126340676982666	0.881825756486199	0.982003977270903
"BraA06004337"	"AT3G26150"	"CYP71B16"	"cytochrome P450, family 71, subfamily B, polypeptide 16"	"-"	"-"	0.452563776474442	-0.149831256379517	0.126212953764321	0.881941931488207	0.982003977270903
"BraA07003291"	"AT5G15380"	"DRM1"	"domains rearranged methylase 1"	"-"	"-"	-0.39376971341784	0.228690781358339	0.1261932361316	0.881959161072664	0.982003977270903
"BraA03000711"	"AT5G15260"	"AT5G15260"	"ribosomal protein L34e superfamily protein"	"-"	"-"	0.0381507810283121	-0.198765889842886	0.126173383275954	0.881971943311806	0.982003977270903
"BraA05000380"	"AT2G42390"	"AT2G42390"	"kinase C substrate, heavy chain-like protein"	"-"	"-"	-0.091862347420168	-0.183167586330685	0.12617213933149	0.881973030409406	0.982003977270903
